date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2013-06-03,-0.461627,0.519331,-1.269469,0.463768,0.463759,-0.17311,0.755914,1.334868,1.087705,0.170799,-0.546262,0,12.195801
2013-06-04,0.346632,1.039867,-0.751005,-0.115413,-0.115409,-0.173307,0.641251,1.190062,1.311378,0.390525,-0.263818,-1,12.181726
2013-06-05,3.864747,4.106286,-3.381637,-4.332756,-4.332769,3.514505,4.510885,5.261686,5.739745,4.85267,4.253233,-1,11.65392
2013-06-06,-1.376415,0.119695,-1.376415,0.905797,0.905798,1.927,3.052076,3.953732,4.560153,3.954529,3.339329,0,11.759481
2013-06-07,-1.349777,0.352107,-1.584513,1.974877,1.974875,-0.293429,0.751175,1.71753,2.367958,2.051644,1.406496,0,11.991716
2013-06-10,0.233514,0.350274,-0.758897,0.528157,0.528165,-1.050788,-0.029184,0.937932,1.625807,1.604208,0.941823,0,12.055052
2013-06-11,1.244082,1.481043,-0.118472,-1.459428,-1.45943,-0.094787,1.137447,2.105064,2.802139,3.094792,2.440766,-1,11.879117
2013-06-12,0.296554,0.593108,-0.355884,-0.118472,-0.118477,0.379592,1.026096,1.894031,2.636417,3.162513,2.552393,-1,11.865043
2013-06-13,-1.806527,0.4662,-1.864802,1.779353,1.779361,-0.85082,-0.798371,-0.050507,0.708041,1.28438,0.881894,0,12.076165
2013-06-14,0.058485,1.111117,-0.584795,-0.34965,-0.349647,-0.432754,-0.538018,0.120853,0.912277,1.520462,1.339177,-1,12.033941
2013-06-17,0.23161,1.215981,-0.347429,0.994152,0.994138,-1.250717,-1.551818,-0.976637,-0.22292,0.391438,0.442008,0,12.153575
2013-06-18,1.104015,1.51075,-0.52294,-0.347429,-0.347412,-0.522954,-1.266711,-0.708893,-0.020338,0.560137,0.844467,-1,12.111352
2013-06-19,0.292398,0.877193,-0.233924,-0.639158,-0.639161,0.397657,-0.315796,-0.128661,0.447365,1.036252,1.495121,-1,12.033941
2013-06-20,2.402396,2.462456,-0.240234,-2.631579,-2.63159,2.498505,2.342348,2.326332,2.88289,3.533941,4.072078,-1,11.717257
2013-06-21,-0.533814,0.296554,-1.720053,1.261267,1.261268,0.937128,0.960853,0.897586,1.393831,2.06643,2.62752,0,11.865043
2013-06-24,0.418404,1.016139,-1.135678,-0.771062,-0.771072,1.075925,1.50629,1.442532,1.933667,2.613286,3.205833,-1,11.773555
2013-06-25,-2.153673,0.407451,-2.561118,2.689779,2.689799,-1.606526,-0.977886,-1.265044,-0.803264,-0.197908,0.345358,0,12.09024
2013-06-26,0.4662,1.981352,-0.233094,-0.116414,-0.116416,-1.421917,-0.687649,-0.916865,-0.713873,-0.207461,0.332165,-1,12.076165
2013-06-27,0.524476,2.272721,-0.058275,0.0,0.0,-0.827509,-0.687649,-0.742039,-0.74301,-0.305363,0.242811,0,12.076165
2013-06-28,-1.711358,0.513406,-2.167718,2.156183,2.156189,-2.156316,-2.538519,-2.650708,-2.758143,-2.416443,-1.888205,0,12.33655
2013-07-01,1.785708,1.900922,-0.23042,-0.969766,-0.969777,-0.472348,-1.53226,-1.609066,-1.797239,-1.506916,-1.004227,-1,12.216913
2013-07-02,0.577034,0.577034,-0.923254,-0.172817,-0.17281,-0.126947,-1.29256,-1.265632,-1.621471,-1.35488,-0.905947,-1,12.195801
2013-07-03,-0.057971,0.811588,-0.57971,-0.461627,-0.461618,0.440573,-0.747838,-0.657017,-0.965231,-0.897405,-0.533346,-1,12.139503
2013-07-05,-0.690852,0.287847,-1.727121,0.695658,0.695638,-0.011507,-1.018995,-1.262712,-1.459412,-1.556706,-1.260793,0,12.22395
2013-07-08,-1.642123,0.226506,-1.642123,1.669539,1.669542,-1.506222,-2.191388,-2.672703,-2.902035,-3.080405,-2.863341,0,12.428034
2013-07-09,-2.005576,0.222836,-2.952652,1.642135,1.64215,-2.440122,-3.091934,-3.992586,-4.242355,-4.508095,-4.360276,0,12.632121
2013-07-10,-0.222464,0.111235,-0.945501,0.167125,0.167114,-1.879861,-2.808672,-3.867258,-4.096217,-4.518354,-4.414163,0,12.653231
2013-07-11,-2.702703,0.270265,-2.702703,2.892102,2.892091,-3.286476,-4.816203,-6.064854,-6.348638,-6.782693,-6.875666,0,13.019174
2013-07-12,-0.694074,0.213561,-1.227977,1.243243,1.243259,-3.021893,-5.146824,-6.478023,-7.079555,-7.496,-7.757612,0,13.181036
2013-07-15,0.698169,0.698169,-0.429646,-0.587288,-0.587298,-1.417828,-4.001071,-5.295379,-6.122448,-6.610096,-6.967418,-1,13.103624
2013-07-16,1.028139,1.136369,-0.216445,-0.751885,-0.751884,-0.0974,-2.667743,-3.946602,-5.083869,-5.610385,-6.055191,-1,13.0051
2013-07-17,-0.484131,0.10759,-0.91447,0.595238,0.595236,-0.032272,-2.565888,-4.009315,-5.274334,-5.800961,-6.381561,0,13.082511
2013-07-18,-0.428036,1.337614,-0.428036,0.537929,0.537924,-0.363827,-2.316742,-3.977164,-5.355799,-5.913317,-6.502581,0,13.152885
2013-07-19,0.77092,1.872247,-0.275325,-2.835746,-0.927424,0.338445,-0.783063,-2.589841,-3.96578,-4.739497,-5.302114,-1,13.030902
2013-07-22,0.220745,0.607058,-0.386324,-0.220259,-0.220269,0.403935,-0.122446,-2.033503,-3.316486,-4.23133,-4.834009,-1,13.002199
2013-07-23,0.277156,0.554313,-0.831497,-0.441501,-0.441487,0.756,0.562,-1.22421,-2.435349,-3.562158,-4.182888,-1,12.944796
2013-07-24,1.803828,2.480271,-0.338219,-1.662977,-1.662993,1.905306,2.322555,0.725723,-0.534315,-1.737034,-2.339824,-1,12.729525
2013-07-25,-0.056454,0.338797,-0.959898,-0.169115,-0.169111,1.377762,2.25102,1.194584,-0.117226,-1.358411,-1.953281,-1,12.707998
2013-07-26,-0.631827,0.344624,-1.493395,-1.693953,-1.693941,2.26306,3.461975,3.081732,1.770608,0.589608,-0.15266,-1,12.492732
2013-07-29,0.34782,1.043478,-0.173919,-0.919012,-0.919046,2.202921,3.835367,4.010896,2.731313,1.688387,0.866127,-1,12.377918
2013-07-30,-1.74943,0.169306,-2.370203,2.724632,2.724659,-0.869077,0.853233,1.295667,0.202409,-0.712567,-1.66201,0,12.715174
2013-07-31,0.34034,1.247879,-0.680652,-0.507901,-0.507905,-0.487803,1.026665,1.811389,0.893692,-0.028528,-1.017911,-1,12.650593
2013-08-01,-2.047587,0.387377,-2.268954,2.495752,2.495749,-2.512452,-1.577196,-0.694871,-1.244215,-2.188206,-3.18841,0,12.96632
2013-08-02,0.610427,1.220866,-0.166482,-0.276702,-0.276701,-1.564932,-1.381796,-0.54853,-0.697008,-1.65254,-2.607042,-1,12.930442
2013-08-05,-0.276249,0.276243,-0.441989,0.443951,0.443945,-1.060769,-1.828722,-1.047517,-0.920396,-1.886632,-2.749334,0,12.987846
2013-08-06,0.891856,1.337787,0.0,-0.883972,-0.883957,0.066876,-1.008933,-0.23341,0.056811,-0.807741,-1.597313,-1,12.873039
2013-08-07,-1.381215,0.276243,-1.381215,0.891856,0.891841,-0.298336,-1.685077,-1.163896,-0.69883,-1.440624,-2.23678,0,12.987846
2013-08-08,0.276866,1.052054,-0.775188,-0.221,-0.220984,-0.088597,-1.273537,-1.044668,-0.502066,-0.969349,-1.793142,-1,12.959145
2013-08-09,-0.495873,1.267212,-0.826446,0.498344,0.498335,-0.440771,-1.355374,-1.539026,-1.055835,-1.21477,-2.037593,0,13.023725
2013-08-12,0.443951,0.721421,-0.388452,-0.716253,-0.716254,0.188682,-0.216426,-0.865703,-0.408997,-0.346694,-1.177772,-1,12.930442
2013-08-13,1.642135,1.925255,-0.28312,-1.99778,-1.997766,1.913918,1.783679,1.011689,1.489774,1.697356,0.95645,-1,12.672122
2013-08-14,-0.732802,0.620068,-1.014662,0.453001,0.452986,1.048482,1.386699,0.556183,0.893464,1.262732,0.640953,0,12.729525
2013-08-15,0.569806,1.025647,-0.227915,-1.071032,-1.07103,1.56126,2.18804,1.584051,1.76354,2.223721,1.850604,-1,12.593188
2013-08-16,0.516944,0.746703,-0.631827,-0.797715,-0.797701,1.527847,2.659378,2.400904,2.366443,2.825332,2.741318,-1,12.492732
2013-08-19,1.998824,2.175185,-0.529101,-2.29753,-2.297536,2.727804,4.432681,4.714866,4.447377,4.949074,5.096629,-1,12.205707
2013-08-20,-1.849705,0.520231,-2.02311,1.704874,1.704866,0.589602,2.312145,2.797693,2.482664,2.999295,3.276283,0,12.413798
2013-08-21,0.289681,0.811124,-0.869056,-0.231208,-0.231202,0.266509,2.062568,2.893003,2.581106,3.012741,3.443448,-1,12.385097
2013-08-22,-0.97589,0.459242,-0.97589,0.926999,0.926985,-0.803664,0.757759,1.699204,1.55569,1.857643,2.354877,0,12.499905
2013-08-23,0.230409,0.230409,-0.748854,-0.344426,-0.344403,-0.51845,0.650903,1.797215,1.892259,2.025325,2.514824,-1,12.456855
2013-08-26,-0.402299,0.517241,-0.402299,0.230409,0.230379,-0.298837,0.063235,1.295035,1.701164,1.625302,2.114185,0,12.485553
2013-08-27,0.695658,1.101455,0.0,-0.862069,-0.862076,0.510163,0.695673,1.9092,2.449296,2.325818,2.833244,-1,12.377918
2013-08-28,-0.404619,0.693647,-0.404619,0.289849,0.289871,0.265896,0.150293,1.306364,2.057808,1.928328,2.35646,0,12.413798
2013-08-29,-0.573723,0.458979,-0.97533,0.751451,0.751438,-0.470447,-0.665509,0.309822,1.113035,1.103855,1.420934,0,12.50708
2013-08-30,0.578692,1.562488,-0.057876,-0.860579,-0.860577,0.300918,0.121528,0.84491,1.776623,1.95139,2.131561,-1,12.399447
2013-09-03,-0.399766,0.342661,-1.027984,1.331013,1.331027,-0.890932,-0.908061,-0.673906,0.271268,0.67161,0.673895,0,12.564487
2013-09-04,-0.511364,0.284091,-0.568182,0.513992,0.51398,-0.999998,-1.244315,-1.204541,-0.338063,0.129551,0.075763,0,12.629066
2013-09-05,-0.283286,0.339938,-0.509921,0.284091,0.284107,-0.883863,-1.303128,-1.518424,-0.747885,-0.149585,-0.224751,0,12.664946
2013-09-06,-0.452233,0.678338,-0.621826,0.226635,0.226602,-0.814004,-1.373644,-1.68832,-1.076863,-0.461261,-0.454101,0,12.693645
2013-09-09,-0.393917,0.225093,-0.675295,0.452227,0.45225,-0.709061,-1.58695,-1.995875,-1.629151,-0.965673,-0.834741,0,12.751052
2013-09-10,0.224966,0.506187,-0.449944,0.05628,0.056286,-0.461204,-1.428585,-1.762292,-1.751979,-1.093374,-0.791162,0,12.758229
2013-09-11,0.510494,0.964266,-0.22688,-0.843656,-0.843659,0.419743,-0.37436,-0.801661,-0.924557,-0.322174,0.035927,-1,12.650593
2013-09-12,0.28312,0.792746,-0.396376,0.17017,0.170182,0.260463,-0.339764,-0.819191,-1.115528,-0.591179,-0.128363,0,12.672122
2013-09-13,-1.175817,0.223959,-1.175817,1.132508,1.132494,-0.671892,-1.215008,-1.765589,-2.136062,-1.749164,-1.285931,0,12.815633
2013-09-16,1.125487,1.125487,-0.281379,-0.503925,-0.503924,-0.168819,-0.43894,-1.11424,-1.539111,-1.337084,-0.832864,-1,12.751052
2013-09-17,-0.22397,0.559899,-0.671898,0.506477,0.506476,-0.582308,-0.744683,-1.440841,-1.797317,-1.870104,-1.377383,0,12.815633
2013-09-18,-0.502799,0.502793,-0.837989,0.223959,0.223969,-0.502796,-0.798888,-1.419002,-1.84917,-2.035762,-1.605222,0,12.844336
2013-09-19,0.840336,0.840336,-0.560224,-0.27933,-0.279322,-0.011214,-0.408977,-0.937456,-1.408979,-1.73671,-1.376299,-1,12.808459
2013-09-20,0.506757,0.957207,0.0,-0.504202,-0.504214,0.382885,0.135136,-0.311563,-0.81363,-1.191444,-0.932811,-1,12.743877
2013-09-23,-0.55896,0.223594,-0.782555,0.731976,0.731959,-0.212388,-0.525412,-0.808626,-1.386233,-1.802106,-1.701118,0,12.837157
2013-09-24,0.0,0.504207,-0.504202,-0.223583,-0.223554,-1.1e-05,-0.263317,-0.459397,-1.039232,-1.393853,-1.51262,-1,12.808459
2013-09-25,-0.723422,0.111302,-0.723422,0.672263,0.672251,-0.589867,-0.740117,-0.986826,-1.499719,-1.90317,-2.112778,0,12.894564
2013-09-26,0.560544,0.67264,-0.44843,-0.723422,-0.723421,0.123314,0.084079,-0.194323,-0.630609,-1.058301,-1.380797,-1,12.801282
2013-09-27,-0.391729,0.111908,-0.839407,0.168167,0.168147,0.078351,-0.078332,-0.294709,-0.674304,-1.123662,-1.486653,0,12.822807
2013-09-30,-0.673395,0.392811,-1.234568,-0.279804,-0.279806,0.280599,0.230096,0.00376,-0.24409,-0.74297,-1.133542,-1,12.786928
2013-10-01,0.280752,0.393038,-0.617619,-0.056122,-0.056104,0.29197,0.258286,0.071126,-0.10387,-0.595168,-0.928314,-1,12.779754
2013-10-02,0.967008,1.308299,-0.170654,-1.291404,-1.291402,1.160402,1.387937,1.361394,1.197381,0.780429,0.420929,-1,12.614716
2013-10-03,0.228577,0.571429,-0.285709,-0.455063,-0.45508,1.234292,1.651439,1.763823,1.617157,1.286871,0.925727,-1,12.557309
2013-10-04,-0.114155,0.456621,-0.228311,0.114286,0.114292,0.719178,1.398405,1.518271,1.452633,1.191788,0.829535,0,12.571661
2013-10-07,-0.455575,0.398633,-0.455575,0.228305,0.228315,0.19362,0.979499,1.207291,1.161734,1.02506,0.637814,0,12.600364
2013-10-08,0.515169,1.030344,0.0,-0.512529,-0.512533,0.320551,1.2822,1.579857,1.594168,1.536355,1.16963,-1,12.535783
2013-10-09,0.172222,1.148111,-2.583243,-0.286199,-0.286205,0.424798,1.257177,1.687719,1.825494,1.786459,1.492543,-1,12.499905
2013-10-10,-1.176476,0.392157,-2.128857,2.468427,2.468451,-1.602258,-1.176491,-0.761924,-0.574246,-0.620745,-0.84969,0,12.808459
2013-10-11,-0.22322,0.669648,-0.669648,0.392157,0.392131,-1.540171,-1.534594,-1.090024,-0.945863,-0.95758,-1.145825,0,12.858685
2013-10-14,-0.940265,0.05531,-2.488944,0.892857,0.892852,-1.836273,-2.262159,-1.895269,-1.736713,-1.765473,-1.873143,0,12.973494
2013-10-15,-0.275628,0.496147,-0.606384,0.331853,0.331892,-1.422289,-2.403549,-2.113216,-1.984584,-2.011044,-2.081974,0,13.016552
2013-10-16,-0.708066,0.163388,-0.87146,1.212801,1.212787,-1.579531,-3.148165,-3.144535,-3.033786,-3.026159,-3.117299,0,13.174415
2013-10-17,-0.917927,1.241901,-0.917927,0.871454,0.871447,-1.706264,-3.434128,-3.736506,-3.690609,-3.678189,-3.797699,0,13.289223
2013-10-18,-1.530348,0.263847,-2.216359,2.32182,2.321821,-2.849607,-4.87072,-5.540907,-5.562016,-5.633782,-5.759024,0,13.597775
2013-10-21,-0.054025,1.080492,-1.350621,-2.321905,-0.430357,-1.593971,-3.766095,-4.762196,-4.894556,-4.99305,-5.157644,-1,13.539256
2013-10-22,-2.671556,0.261912,-4.976433,3.133441,3.133451,-3.22747,-5.667456,-7.090595,-7.370503,-7.550779,-7.751471,0,13.963502
2013-10-23,-1.406988,0.05211,-2.240755,0.52384,0.523816,-2.503196,-5.064204,-6.899392,-7.446361,-7.692748,-7.903015,0,14.036645
2013-10-24,0.471209,0.575911,-0.942408,-0.468999,-0.468972,-1.068069,-3.784894,-5.786213,-6.591701,-6.925017,-7.159211,-1,13.970817
2013-10-25,0.313311,1.618794,-0.574407,0.26178,0.261767,-0.741512,-3.216026,-5.348871,-6.412733,-6.807208,-7.118002,0,14.007388
2013-10-28,0.473435,0.894266,-0.420831,-0.73107,-0.731057,0.51551,-1.833372,-4.026328,-5.321484,-5.813719,-6.157357,-1,13.904986
2013-10-29,-0.260563,0.364768,-0.990104,0.946875,0.946847,-0.323074,-2.027406,-4.213698,-5.761818,-6.347161,-6.747611,0,14.036645
2013-10-30,0.312495,0.416667,-0.78126,0.05211,0.052128,-0.364587,-1.45929,-3.53064,-5.30207,-6.068583,-6.511465,0,14.043962
2013-10-31,0.364964,1.355584,-0.417101,-0.104172,-0.104159,-0.177279,-0.828999,-2.849901,-4.678707,-5.620505,-6.123911,-1,14.029334
2013-11-01,0.894737,0.894737,-1.052637,-0.938478,-0.938469,0.610512,0.326298,-1.43114,-3.298609,-4.417025,-4.95783,-1,13.897673
2013-11-04,0.052659,0.895208,-1.053181,-0.052632,-0.052635,0.642434,0.631899,-0.939183,-2.783335,-4.048935,-4.655037,-1,13.890358
2013-11-05,1.498117,1.498117,0.0,-1.579774,-1.579794,1.722856,2.033175,0.969997,-0.807695,-2.248027,-2.914315,-1,13.670919
2013-11-06,0.537046,1.450043,-0.590768,-0.374532,-0.374532,1.482286,2.110638,1.567553,-0.023692,-1.585377,-2.371854,-1,13.619717
2013-11-07,0.813444,1.681122,-2.277663,-0.966702,-0.966694,1.670282,2.749453,2.657261,1.204133,-0.348701,-1.249153,-1,13.488056
2013-11-08,-2.064579,0.052943,-2.488084,2.440336,2.440337,-0.868178,0.164114,0.317632,-0.859896,-2.362019,-3.361704,0,13.81721
2013-11-11,0.212987,0.745469,-0.745485,-0.582308,-0.582296,-0.511198,0.628312,1.001047,-0.00141,-1.459242,-2.565204,-1,13.736753
2013-11-12,1.298696,1.677495,-0.4329,-1.597449,-1.597466,0.87663,1.877714,2.420639,1.807196,0.430919,-0.801568,-1,13.517313
2013-11-13,-0.596211,0.487805,-1.029816,-0.162332,-0.162318,0.856359,1.636846,2.31977,2.09163,0.889256,-0.422769,-1,13.495372
2013-11-14,-0.378788,1.136369,-1.406932,0.162596,0.162582,0.735939,1.093083,1.930021,2.010286,0.935256,-0.347666,0,13.517313
2013-11-15,0.379004,0.541424,-0.378988,-0.054118,-0.054108,0.335685,0.860859,1.739761,2.033027,1.182739,-0.0622,-1,13.509999
2013-11-18,0.433604,0.433604,-0.433604,-0.108273,-0.108268,0.08671,0.677494,1.647684,2.127357,1.44709,0.267183,-1,13.495372
2013-11-19,0.326275,0.326275,-0.59814,-0.325214,-0.325237,0.315409,0.84287,1.689346,2.270275,1.907443,0.821267,-1,13.45148
2013-11-20,0.270997,1.300813,-2.330629,0.326275,0.326299,-0.010854,0.422752,1.087613,1.737114,1.671133,0.739237,0,13.495372
2013-11-21,-0.322575,0.215048,-1.075269,0.813003,0.813005,-0.688179,-0.301083,0.064509,0.782248,0.944075,0.122007,0,13.60509
2013-11-22,-1.744186,0.0,-1.744186,1.72043,1.720422,-1.892176,-1.971458,-1.656096,-0.983088,-0.693449,-1.335222,0,13.839155
2013-11-25,0.529101,0.529101,-0.529106,-0.105708,-0.105722,-1.312159,-1.804221,-1.583763,-0.907396,-0.50581,-1.025603,-1,13.824524
2013-11-26,-0.158479,0.052831,-0.42261,0.15873,0.158747,-0.898047,-1.722138,-1.655225,-1.133126,-0.697312,-0.982683,0,13.84647
2013-11-27,-0.263153,0.0,-0.631584,0.369783,0.369791,-0.68422,-1.794748,-1.884221,-1.55001,-1.10317,-1.174019,0,13.897673
2013-11-29,-0.471451,0.052383,-0.628607,0.473684,0.473669,-0.639075,-1.938184,-2.11978,-2.037712,-1.571501,-1.478958,0,13.963502
2013-12-02,-0.314131,0.366492,-0.52356,0.052383,0.052387,-0.502618,-1.659685,-2.09773,-2.062827,-1.633508,-1.441538,0,13.970817
2013-12-03,-0.524389,0.262197,-0.524389,-0.157068,-0.157063,-0.167804,-1.179868,-1.842339,-1.887786,-1.466182,-1.188609,-1,13.948874
2013-12-04,-0.57562,0.627938,-1.465207,0.209759,0.209745,-0.188377,-1.009936,-1.828008,-1.98325,-1.689163,-1.391939,0,13.978131
2013-12-05,0.684205,1.052637,-0.526316,-0.57562,-0.575599,0.389464,-0.147378,-1.066677,-1.3158,-1.162115,-0.854398,-1,13.897673
2013-12-06,-0.313316,0.261102,-0.78329,0.789474,0.789449,-0.334191,-0.642285,-1.608342,-1.903381,-1.942545,-1.622268,0,14.007388
2013-12-09,2.178533,2.178533,-0.797024,-1.723238,-1.723226,1.115835,1.04676,0.240881,-0.20191,-0.261422,0.044281,-1,13.766009
2013-12-10,-1.102946,0.105032,-2.258403,1.168974,1.168966,-0.084031,-0.047264,-0.71078,-1.28676,-1.403357,-1.106438,0,13.926929
2013-12-11,1.173328,1.44,-1.119995,-1.523114,-1.5231,1.077328,1.402662,0.952885,0.311995,0.134395,0.344884,-1,13.714808
2013-12-12,0.106998,0.642044,-0.267533,-0.319995,-0.320012,1.070093,1.562338,1.362589,0.698241,0.470847,0.576073,-1,13.670919
2013-12-13,-0.796601,0.743489,-1.168343,0.749058,0.749079,-0.021251,0.669136,0.690379,0.042477,-0.193317,-0.233678,0,13.773325
2013-12-16,0.4772,0.636262,-0.477206,0.159326,0.159286,-0.137837,0.381783,0.509037,-0.013231,-0.358406,-0.417084,0,13.795264
2013-12-17,0.958982,0.958982,-0.106553,-0.477206,-0.477164,0.053264,0.703236,0.944758,0.551399,0.117196,0.021299,-1,13.729438
2013-12-18,-0.477707,0.583869,-0.636948,0.372936,0.372921,-0.22293,0.185776,0.537865,0.297243,-0.178342,-0.323777,0,13.780638
2013-12-19,0.749058,0.802563,0.0,-0.796173,-0.796182,0.577853,0.823973,1.234176,1.166405,0.674163,0.488681,-1,13.670919
2013-12-20,0.213898,1.229941,-0.588241,0.053505,0.053515,0.385019,0.529406,1.040993,1.139033,0.667375,0.481279,0,13.678235
2013-12-23,0.160691,1.124794,-0.214253,-0.160433,-0.160445,0.342808,0.610615,1.049824,1.234612,0.871999,0.603476,-1,13.656289
2013-12-24,-0.587596,0.534193,-0.747858,0.267804,0.267818,0.021367,0.170942,0.655272,0.916136,0.660259,0.324077,0,13.692863
2013-12-26,0.426667,0.693328,-0.266661,0.160262,0.160266,-0.234675,0.010659,0.366215,0.70666,0.575994,0.21155,0,13.714808
2013-12-27,-2.53492,0.413864,-2.53492,3.093333,3.093328,-2.565961,-2.659081,-2.531474,-2.229697,-2.259701,-2.64356,0,14.139052
2013-12-30,2.370917,2.897792,0.0,-1.810657,-1.810666,-0.474179,-0.785032,-0.793812,-0.455736,-0.377232,-0.760442,-1,13.883041
2013-12-31,-2.598054,1.069796,-3.158426,3.424652,3.424675,-2.791653,-3.678052,-3.803711,-3.616922,-3.531338,-3.849558,0,14.35849
2014-01-02,1.612914,1.612914,-0.364199,-2.08864,-2.088632,-0.197722,-1.389194,-1.689229,-1.521869,-1.406884,-1.664948,-1,14.058594
2014-01-03,-0.672525,0.25866,-1.707191,0.572326,0.572305,-0.165543,-1.696844,-2.04863,-2.02535,-1.885153,-2.062424,0,14.139052
2014-01-06,0.0,0.723888,-0.517063,0.051733,0.051743,-0.20683,-1.411591,-1.875225,-1.988118,-1.865574,-1.959679,0,14.146368
2014-01-07,-0.205334,0.82135,-0.410678,0.723888,0.723868,-0.410663,-1.719702,-2.357965,-2.607794,-2.49075,-2.51368,0,14.248769
2014-01-08,1.564129,1.929088,0.0,-1.540041,-1.540028,0.67779,0.083419,-0.719502,-0.990619,-0.948909,-0.943695,-1,14.029334
2014-01-09,0.0,0.675319,-0.831169,0.364964,0.36495,0.342866,-0.005183,-0.914276,-1.296094,-1.271679,-1.24328,0,14.080534
2014-01-10,0.729161,1.770833,-0.260422,-0.259735,-0.259734,0.468752,0.489588,-0.531246,-0.921872,-0.99583,-0.939232,-1,14.043962
2014-01-13,0.678856,0.887728,-0.261097,-0.260422,-0.260425,0.532643,0.657976,-0.111389,-0.543069,-0.705994,-0.654471,-1,14.007388
2014-01-14,0.104063,1.040588,-0.364199,0.36553,0.365564,-0.104076,0.416219,-0.294848,-0.803867,-1.053086,-0.993773,0,14.058594
2014-01-15,-0.414508,0.207259,-0.569938,0.416233,0.416215,-0.393783,-0.170982,-0.490498,-1.101034,-1.363729,-1.369602,0,14.117108
2014-01-16,-0.97136,0.562377,-1.431483,1.34715,1.347139,-1.400808,-1.32412,-1.526913,-2.213689,-2.568495,-2.597125,0,14.307285
2014-01-17,-0.507877,0.304718,-0.812595,0.664632,0.664633,-1.554089,-1.792789,-1.85881,-2.643473,-3.020822,-3.142034,0,14.402376
2014-01-21,0.465357,0.775595,-0.723883,-1.777557,0.051735,-1.046432,-1.660737,-1.784284,-2.437424,-2.865856,-3.073644,0,14.409827
